station,valid,tmpf
PAO,2019-12-22 17:47,53.60
PAO,2019-12-22 18:47,55.40
PAO,2019-12-22 19:47,53.60
PAO,2019-12-22 21:47,53.60
PAO,2019-12-22 23:47,53.60
PAO,2019-12-22 23:53,53.60
PAO,2019-12-23 00:47,51.80
PAO,2019-12-23 01:47,50.00
PAO,2019-12-23 02:47,48.20
PAO,2019-12-23 03:47,44.60
PAO,2019-12-23 04:47,44.60
PAO,2019-12-23 14:47,39.20
PAO,2019-12-23 15:47,37.40
PAO,2019-12-23 16:47,42.80
PAO,2019-12-23 17:47,46.40
PAO,2019-12-23 18:47,50.00
PAO,2019-12-23 19:47,51.80
PAO,2019-12-23 20:47,51.80
PAO,2019-12-23 21:47,53.60
PAO,2019-12-23 22:47,53.60
PAO,2019-12-23 23:47,53.60
PAO,2019-12-24 00:47,50.00
PAO,2019-12-24 01:25,51.80
PAO,2019-12-24 01:47,46.40
PAO,2019-12-24 02:47,44.60
PAO,2019-12-24 03:47,42.80
PAO,2019-12-24 04:47,42.80
PAO,2019-12-24 14:47,37.40
PAO,2019-12-24 15:47,41.00
PAO,2019-12-24 16:53,46.40
PAO,2019-12-24 18:47,51.80
PAO,2019-12-24 19:47,48.20
PAO,2019-12-24 20:47,51.80
PAO,2019-12-24 21:20,51.80
PAO,2019-12-24 21:47,51.80
PAO,2019-12-24 22:47,51.80
PAO,2019-12-24 23:47,48.20
PAO,2019-12-25 01:47,48.20
PAO,2019-12-25 02:47,48.20
PAO,2019-12-25 03:47,48.20
PAO,2019-12-25 04:47,48.20
PAO,2019-12-25 14:47,44.60
PAO,2019-12-25 15:47,44.60
PAO,2019-12-25 16:47,46.40
PAO,2019-12-25 18:47,50.00
PAO,2019-12-25 19:47,51.80
PAO,2019-12-25 20:47,51.80
PAO,2019-12-25 21:47,51.80
PAO,2019-12-25 22:47,51.80
PAO,2019-12-25 23:47,51.80
PAO,2019-12-26 14:47,46.40
PAO,2019-12-26 15:47,46.40
PAO,2019-12-26 16:47,44.60
PAO,2019-12-26 17:47,51.80
PAO,2019-12-26 21:47,55.40
PAO,2019-12-26 22:47,55.40
PAO,2019-12-27 00:47,53.60
PAO,2019-12-27 01:47,66.20
PAO,2019-12-27 03:47,44.60
PAO,2019-12-27 04:47,42.80
PAO,2019-12-27 14:47,30.20
PAO,2019-12-27 15:47,32.00
PAO,2019-12-27 16:47,41.00
PAO,2019-12-27 17:47,46.40
PAO,2019-12-27 18:47,48.20
PAO,2019-12-27 22:47,57.20
PAO,2019-12-27 23:47,57.20
PAO,2019-12-28 00:47,53.60
PAO,2019-12-28 01:47,48.20
PAO,2019-12-28 02:47,44.60
PAO,2019-12-28 03:47,42.80
PAO,2019-12-28 04:47,39.20
PAO,2019-12-28 15:47,32.00
PAO,2019-12-28 16:47,39.20
PAO,2019-12-28 17:47,46.40
PAO,2019-12-28 18:47,46.40
PAO,2019-12-28 19:47,51.80
PAO,2019-12-28 20:47,53.60
PAO,2019-12-28 21:47,55.40
PAO,2019-12-29 00:47,50.00
PAO,2019-12-29 01:47,48.20
PAO,2019-12-29 02:47,48.20
PAO,2019-12-29 03:47,46.40
PAO,2019-12-29 04:47,44.60
PAO,2019-12-29 14:47,44.60
PAO,2019-12-29 15:47,46.40
PAO,2019-12-29 16:47,46.40
PAO,2019-12-29 19:47,55.40
PAO,2019-12-29 20:47,55.40
PAO,2019-12-29 21:47,55.40
PAO,2019-12-29 22:47,55.40
PAO,2019-12-29 23:47,51.80
PAO,2019-12-30 00:47,51.80
PAO,2019-12-30 01:47,51.80
PAO,2019-12-30 02:47,51.80
PAO,2019-12-30 03:47,51.80
PAO,2019-12-30 04:47,51.80
PAO,2019-12-30 14:47,46.40
PAO,2019-12-30 15:47,44.60
PAO,2019-12-30 16:47,51.80
PAO,2019-12-30 18:47,55.40
PAO,2019-12-30 22:47,59.00
PAO,2019-12-30 23:47,55.40
PAO,2019-12-31 00:47,53.60
PAO,2019-12-31 01:47,50.00
PAO,2019-12-31 02:47,48.20
PAO,2019-12-31 03:47,46.40
PAO,2019-12-31 04:47,44.60
PAO,2019-12-31 14:47,39.20
PAO,2019-12-31 16:47,44.60
PAO,2019-12-31 18:47,57.20
PAO,2019-12-31 19:47,59.00
PAO,2019-12-31 20:47,60.80
PAO,2019-12-31 21:47,62.60
PAO,2019-12-31 23:47,60.80
PAO,2020-01-01 00:47,57.20
PAO,2020-01-01 01:47,50.00
PAO,2020-01-01 02:47,50.00
PAO,2020-01-01 04:47,46.40
PAO,2020-01-01 14:47,42.80
PAO,2020-01-01 15:47,44.60
PAO,2020-01-01 16:47,46.40
PAO,2020-01-01 18:47,55.40
PAO,2020-01-01 19:47,53.60
PAO,2020-01-01 20:47,55.40
PAO,2020-01-01 21:47,55.40
PAO,2020-01-01 22:47,60.80
PAO,2020-01-01 23:47,55.40
PAO,2020-01-02 01:25,55.40
PAO,2020-01-02 02:25,55.40
PAO,2020-01-02 03:47,53.60
PAO,2020-01-02 04:47,51.80
PAO,2020-01-02 14:47,44.60
PAO,2020-01-02 15:47,41.00
PAO,2020-01-02 16:47,46.40
PAO,2020-01-02 17:47,53.60
PAO,2020-01-02 18:47,55.40
PAO,2020-01-02 19:47,57.20
PAO,2020-01-02 20:47,57.20
PAO,2020-01-02 21:47,60.80
PAO,2020-01-03 00:47,55.40
PAO,2020-01-03 02:47,50.00
PAO,2020-01-03 04:47,46.40
PAO,2020-01-03 14:47,37.40
PAO,2020-01-03 15:47,39.20
PAO,2020-01-03 16:57,46.40
PAO,2020-01-03 19:47,53.60
PAO,2020-01-03 20:47,55.40
PAO,2020-01-03 21:47,59.00
PAO,2020-01-03 22:47,59.00
PAO,2020-01-03 23:47,55.40
PAO,2020-01-04 00:47,55.40
PAO,2020-01-04 02:53,46.40
PAO,2020-01-04 03:55,46.40
PAO,2020-01-04 04:47,46.40
PAO,2020-01-04 14:47,48.20
PAO,2020-01-04 15:47,48.20
PAO,2020-01-04 16:47,51.80
PAO,2020-01-04 17:47,53.60
PAO,2020-01-04 18:17,55.40
PAO,2020-01-04 19:47,57.20
PAO,2020-01-04 20:47,57.20
PAO,2020-01-04 22:47,57.20
PAO,2020-01-04 23:47,57.20
PAO,2020-01-05 00:47,53.60
PAO,2020-01-05 01:47,50.00
PAO,2020-01-05 02:47,51.80
PAO,2020-01-05 03:47,48.20
PAO,2020-01-05 04:47,48.20
PAO,2020-01-05 14:47,37.40
PAO,2020-01-05 16:47,44.60
PAO,2020-01-05 17:47,51.80
PAO,2020-01-05 18:47,51.80
PAO,2020-01-05 20:47,55.40
PAO,2020-01-05 22:47,59.00
PAO,2020-01-05 23:47,57.20
PAO,2020-01-06 00:47,55.40
PAO,2020-01-06 01:47,51.80
PAO,2020-01-06 02:47,50.00
PAO,2020-01-06 03:47,50.00
PAO,2020-01-06 04:47,48.20
PAO,2020-01-06 14:47,39.20
PAO,2020-01-06 15:47,42.80
PAO,2020-01-06 17:47,51.80
PAO,2020-01-06 18:47,53.60
PAO,2020-01-06 20:47,60.80
PAO,2020-01-06 21:47,60.80
PAO,2020-01-06 22:47,60.80
PAO,2020-01-06 23:47,59.00
PAO,2020-01-07 00:47,53.60
PAO,2020-01-07 01:47,48.20
PAO,2020-01-07 02:47,50.00
PAO,2020-01-07 03:47,46.40
PAO,2020-01-07 04:47,42.80
PAO,2020-01-07 14:47,35.60
PAO,2020-01-07 15:47,37.40
PAO,2020-01-07 16:47,42.80
PAO,2020-01-07 17:47,46.40
PAO,2020-01-07 18:19,46.40
PAO,2020-01-07 18:47,48.20
PAO,2020-01-07 19:47,51.80
PAO,2020-01-07 20:47,53.60
PAO,2020-01-07 21:47,55.40
PAO,2020-01-07 22:47,55.40
PAO,2020-01-07 23:47,55.40
PAO,2020-01-08 00:47,53.60
PAO,2020-01-08 01:47,50.00
PAO,2020-01-08 02:47,51.80
PAO,2020-01-08 03:47,51.80
PAO,2020-01-08 04:47,50.00
PAO,2020-01-08 14:47,42.80
PAO,2020-01-08 15:47,41.00
PAO,2020-01-08 16:47,44.60
PAO,2020-01-08 17:47,53.60
PAO,2020-01-08 18:47,53.60
PAO,2020-01-08 19:47,53.60
PAO,2020-01-08 20:47,57.20
PAO,2020-01-08 21:47,53.60
PAO,2020-01-08 22:47,53.60
PAO,2020-01-08 23:47,53.60
PAO,2020-01-09 00:47,51.80
PAO,2020-01-09 01:47,51.80
PAO,2020-01-09 02:47,51.80
PAO,2020-01-09 14:47,46.40
PAO,2020-01-09 15:47,51.80
PAO,2020-01-09 16:47,51.80
PAO,2020-01-09 17:47,51.80
PAO,2020-01-09 18:47,53.60
PAO,2020-01-09 19:47,53.60
PAO,2020-01-09 21:47,53.60
PAO,2020-01-09 22:47,53.60
PAO,2020-01-09 23:47,53.60
PAO,2020-01-10 00:47,51.80
PAO,2020-01-10 01:47,48.20
PAO,2020-01-10 02:47,44.60
PAO,2020-01-10 03:47,46.40
PAO,2020-01-10 04:47,42.80
PAO,2020-01-10 15:47,35.60
PAO,2020-01-10 16:47,42.80
PAO,2020-01-10 17:47,46.40
PAO,2020-01-10 18:47,50.00
PAO,2020-01-10 19:47,51.80
PAO,2020-01-10 20:47,53.60
PAO,2020-01-10 21:47,55.40
PAO,2020-01-10 22:47,55.40
PAO,2020-01-10 23:47,55.40
PAO,2020-01-11 00:47,51.80
PAO,2020-01-11 02:47,48.20
PAO,2020-01-11 03:47,48.20
PAO,2020-01-11 04:47,44.60
PAO,2020-01-11 14:47,46.40
PAO,2020-01-11 18:47,55.40
PAO,2020-01-11 19:47,57.20
PAO,2020-01-11 20:47,57.20
PAO,2020-01-11 21:47,57.20
PAO,2020-01-11 22:47,57.20
PAO,2020-01-11 23:47,55.40
PAO,2020-01-12 00:47,53.60
PAO,2020-01-12 01:47,51.80
PAO,2020-01-12 02:47,48.20
PAO,2020-01-12 04:47,46.40
PAO,2020-01-12 14:47,37.40
PAO,2020-01-12 15:47,37.40
PAO,2020-01-12 17:47,44.60
PAO,2020-01-12 18:47,48.20
PAO,2020-01-12 19:47,51.80
PAO,2020-01-12 20:47,53.60
PAO,2020-01-12 21:47,53.60
PAO,2020-01-12 22:47,53.60
PAO,2020-01-12 23:47,53.60
PAO,2020-01-13 00:47,51.80
PAO,2020-01-13 01:47,50.00
PAO,2020-01-13 02:47,48.20
PAO,2020-01-13 03:47,46.40
PAO,2020-01-13 04:47,44.60
PAO,2020-01-13 14:47,42.80
PAO,2020-01-13 15:47,39.20
PAO,2020-01-13 18:47,53.60
PAO,2020-01-13 20:47,55.40
PAO,2020-01-13 21:47,55.40
PAO,2020-01-13 22:47,55.40
PAO,2020-01-13 23:47,55.40
PAO,2020-01-14 00:47,53.60
PAO,2020-01-14 01:47,53.60
PAO,2020-01-14 03:47,51.80
PAO,2020-01-14 04:47,51.80
PAO,2020-01-14 14:47,46.40
PAO,2020-01-14 16:47,48.20
PAO,2020-01-14 17:47,51.80
PAO,2020-01-14 18:47,51.80
PAO,2020-01-14 19:47,53.60
PAO,2020-01-14 20:47,53.60
PAO,2020-01-14 21:47,53.60
PAO,2020-01-14 22:47,53.60
PAO,2020-01-14 23:47,53.60
PAO,2020-01-15 00:47,51.80
PAO,2020-01-15 01:47,48.20
PAO,2020-01-15 02:47,48.20
PAO,2020-01-15 03:47,46.40
PAO,2020-01-15 04:47,42.80
PAO,2020-01-15 14:47,35.60
PAO,2020-01-15 15:47,35.60
PAO,2020-01-15 16:47,39.20
PAO,2020-01-15 18:47,46.40
PAO,2020-01-15 19:47,48.20
PAO,2020-01-15 20:47,50.00
PAO,2020-01-15 21:47,50.00
PAO,2020-01-15 22:47,51.80
PAO,2020-01-15 23:47,51.80
PAO,2020-01-16 00:47,51.80
PAO,2020-01-16 01:47,48.20
PAO,2020-01-16 02:47,46.40
PAO,2020-01-16 04:47,46.40
PAO,2020-01-16 15:47,48.20
PAO,2020-01-16 16:47,48.20
PAO,2020-01-16 17:47,46.40
PAO,2020-01-16 18:47,44.60
PAO,2020-01-16 19:47,44.60
PAO,2020-01-16 20:47,44.60
PAO,2020-01-16 21:47,46.40
PAO,2020-01-16 22:47,44.60
PAO,2020-01-16 23:47,48.20
PAO,2020-01-17 00:47,46.40
PAO,2020-01-17 01:47,44.60
PAO,2020-01-17 02:47,44.60
PAO,2020-01-17 03:47,44.60
PAO,2020-01-17 04:47,44.60
PAO,2020-01-17 14:47,37.40
PAO,2020-01-17 15:47,35.60
PAO,2020-01-17 16:47,39.20
PAO,2020-01-17 17:47,44.60
PAO,2020-01-17 18:47,48.20
PAO,2020-01-17 19:47,51.80
PAO,2020-01-17 20:47,51.80
PAO,2020-01-17 21:47,53.60
PAO,2020-01-17 22:47,51.80
PAO,2020-01-17 23:47,53.60
PAO,2020-01-18 01:47,46.40
PAO,2020-01-18 02:47,46.40
PAO,2020-01-18 03:47,46.40
PAO,2020-01-18 14:47,41.00
PAO,2020-01-18 15:47,39.20
PAO,2020-01-18 19:47,50.00
PAO,2020-01-18 20:47,51.80
PAO,2020-01-18 21:47,53.60
PAO,2020-01-18 22:47,53.60
PAO,2020-01-18 23:47,53.60
PAO,2020-01-19 00:47,51.80
PAO,2020-01-19 01:47,48.20
PAO,2020-01-19 03:47,48.20
PAO,2020-01-19 04:47,50.00
PAO,2020-01-19 14:47,39.20
PAO,2020-01-19 15:47,39.20
PAO,2020-01-19 16:47,41.00
PAO,2020-01-19 17:47,44.60
PAO,2020-01-19 19:47,48.20
PAO,2020-01-19 21:47,51.80
PAO,2020-01-19 22:47,51.80
PAO,2020-01-19 23:47,51.80
PAO,2020-01-20 00:47,50.00
PAO,2020-01-20 01:47,48.20
PAO,2020-01-20 02:47,48.20
PAO,2020-01-20 03:47,48.20
PAO,2020-01-20 04:47,46.40
PAO,2020-01-20 15:47,44.60
PAO,2020-01-20 16:47,46.40
PAO,2020-01-20 17:47,46.40
PAO,2020-01-20 19:47,48.20
PAO,2020-01-20 20:47,50.00
PAO,2020-01-20 21:47,51.80
PAO,2020-01-20 23:47,53.60
PAO,2020-01-21 00:47,53.60
PAO,2020-01-21 01:47,53.60
PAO,2020-01-21 02:47,51.80
PAO,2020-01-21 03:47,48.20
PAO,2020-01-21 04:47,46.40
PAO,2020-01-21 14:47,50.00
PAO,2020-01-21 15:47,50.00
PAO,2020-01-21 16:47,51.80
PAO,2020-01-21 17:47,55.40
PAO,2020-01-21 18:47,57.20
PAO,2020-01-21 19:47,57.20
PAO,2020-01-21 20:47,57.20
PAO,2020-01-21 21:47,57.20
PAO,2020-01-21 22:47,57.20
PAO,2020-01-21 23:47,55.40
PAO,2020-01-22 00:47,55.40
PAO,2020-01-22 01:47,55.40
PAO,2020-01-22 03:47,55.40
PAO,2020-01-22 04:47,55.40
PAO,2020-01-22 14:47,51.80
PAO,2020-01-22 15:47,51.80
PAO,2020-01-22 16:07,51.80
PAO,2020-01-22 16:47,53.60
PAO,2020-01-22 17:47,53.60
PAO,2020-01-22 18:47,53.60
PAO,2020-01-22 20:47,55.40
PAO,2020-01-22 21:47,57.20
PAO,2020-01-22 22:47,57.20
PAO,2020-01-22 23:47,57.20
PAO,2020-01-23 00:47,57.20
PAO,2020-01-23 01:47,53.60
PAO,2020-01-23 02:47,53.60
PAO,2020-01-23 03:47,51.80
PAO,2020-01-23 04:47,51.80
PAO,2020-01-23 14:47,44.60
PAO,2020-01-23 15:47,46.40
PAO,2020-01-23 16:47,50.00
PAO,2020-01-23 17:47,51.80
PAO,2020-01-23 18:47,53.60
PAO,2020-01-23 19:47,55.40
PAO,2020-01-23 20:47,55.40
PAO,2020-01-23 21:47,57.20
PAO,2020-01-23 22:47,57.20
PAO,2020-01-23 23:47,55.40
PAO,2020-01-24 01:47,53.60
PAO,2020-01-24 02:47,53.60
PAO,2020-01-24 04:47,51.80
PAO,2020-01-24 15:27,42.80
PAO,2020-01-24 15:47,42.80
PAO,2020-01-24 16:54,48.20
PAO,2020-01-24 17:47,53.60
PAO,2020-01-24 18:47,55.40
PAO,2020-01-24 19:47,57.20
PAO,2020-01-24 20:47,60.80
PAO,2020-01-24 21:47,60.80
PAO,2020-01-24 22:47,60.80
PAO,2020-01-24 23:47,60.80
PAO,2020-01-25 02:47,55.40
PAO,2020-01-25 04:47,53.60
PAO,2020-01-25 14:47,51.80
PAO,2020-01-25 16:50,53.60
PAO,2020-01-25 17:50,53.60
PAO,2020-01-25 18:47,55.40
PAO,2020-01-25 19:16,55.40
PAO,2020-01-25 19:47,55.40
PAO,2020-01-25 20:47,55.40
PAO,2020-01-25 21:47,62.60
PAO,2020-01-25 22:47,60.80
PAO,2020-01-25 23:47,62.60
PAO,2020-01-26 00:47,62.60
PAO,2020-01-26 01:47,55.40
PAO,2020-01-26 03:47,55.40
PAO,2020-01-26 04:47,57.20
PAO,2020-01-26 15:47,53.60
PAO,2020-01-26 17:47,57.20
PAO,2020-01-26 18:47,57.20
PAO,2020-01-26 20:47,60.80
PAO,2020-01-26 21:47,60.80
PAO,2020-01-26 22:47,60.80
PAO,2020-01-26 23:47,60.80
PAO,2020-01-27 00:47,57.20
PAO,2020-01-27 01:47,53.60
PAO,2020-01-27 02:47,51.80
PAO,2020-01-27 03:47,51.80
PAO,2020-01-27 04:47,48.20
PAO,2020-01-27 14:47,44.60
PAO,2020-01-27 15:47,44.60
PAO,2020-01-27 16:47,48.20
PAO,2020-01-27 17:47,51.80
PAO,2020-01-27 18:47,53.60
PAO,2020-01-27 19:47,55.40
PAO,2020-01-27 21:47,55.40
PAO,2020-01-27 22:47,57.20
PAO,2020-01-27 23:47,57.20
PAO,2020-01-28 00:47,57.20
PAO,2020-01-28 01:47,53.60
PAO,2020-01-28 02:47,53.60
PAO,2020-01-28 03:47,53.60
PAO,2020-01-28 04:47,53.60
PAO,2020-01-28 14:47,51.80
PAO,2020-01-28 15:47,51.80
PAO,2020-01-28 16:47,53.60
PAO,2020-01-28 17:47,55.40
PAO,2020-01-28 18:47,59.00
PAO,2020-01-28 19:47,59.00
PAO,2020-01-28 20:47,60.80
PAO,2020-01-28 21:47,57.20
PAO,2020-01-28 22:47,60.80
PAO,2020-01-28 23:47,57.20
PAO,2020-01-29 00:47,57.20
PAO,2020-01-29 02:47,53.60
PAO,2020-01-29 03:47,51.80
PAO,2020-01-29 04:47,50.00
PAO,2020-01-29 14:47,42.80
PAO,2020-01-29 15:47,44.60
PAO,2020-01-29 16:57,51.80
PAO,2020-01-29 17:47,53.60
PAO,2020-01-29 19:47,55.40
PAO,2020-01-29 20:47,57.20
PAO,2020-01-29 21:47,57.20
PAO,2020-01-29 22:47,59.00
PAO,2020-01-29 23:47,59.00
PAO,2020-01-30 00:47,57.20
PAO,2020-01-30 02:47,53.60
PAO,2020-01-30 03:47,53.60
PAO,2020-01-30 04:47,50.00
PAO,2020-01-30 14:47,48.20
PAO,2020-01-30 15:47,50.00
PAO,2020-01-30 16:47,51.80
PAO,2020-01-30 17:47,null
PAO,2020-01-30 18:47,55.40
PAO,2020-01-30 19:19,57.20
PAO,2020-01-30 19:47,57.20
PAO,2020-01-30 20:22,59.00
PAO,2020-01-30 20:47,60.80
PAO,2020-01-30 21:47,59.00
PAO,2020-01-30 22:47,59.00
PAO,2020-01-30 23:47,60.80
PAO,2020-01-31 01:47,55.40
PAO,2020-01-31 02:47,53.60
PAO,2020-01-31 03:47,51.80
PAO,2020-01-31 04:47,50.00
PAO,2020-01-31 14:47,44.60
PAO,2020-01-31 16:09,44.60
PAO,2020-01-31 16:47,48.20
PAO,2020-01-31 17:47,53.60
PAO,2020-01-31 18:47,55.40
PAO,2020-01-31 19:47,60.80
PAO,2020-01-31 20:47,62.60
PAO,2020-01-31 21:47,62.60
PAO,2020-01-31 22:47,64.40
PAO,2020-01-31 23:47,66.20
PAO,2020-02-01 00:47,64.40
PAO,2020-02-01 01:47,60.80
PAO,2020-02-01 02:47,57.20
PAO,2020-02-01 14:47,42.80
PAO,2020-02-01 15:47,44.60
PAO,2020-02-01 16:47,51.80
PAO,2020-02-01 17:47,53.60
PAO,2020-02-01 20:47,62.60
PAO,2020-02-01 21:47,62.60
PAO,2020-02-01 22:47,62.60
PAO,2020-02-01 23:47,62.60
PAO,2020-02-02 00:47,62.60
PAO,2020-02-02 02:47,53.60
PAO,2020-02-02 03:47,51.80
PAO,2020-02-02 04:47,51.80
PAO,2020-02-02 14:47,46.40
PAO,2020-02-02 15:47,48.20
PAO,2020-02-02 16:47,51.80
PAO,2020-02-02 17:47,53.60
PAO,2020-02-02 18:47,55.40
PAO,2020-02-02 20:47,55.40
PAO,2020-02-02 21:47,55.40
PAO,2020-02-02 22:47,55.40
PAO,2020-02-02 23:47,53.60
PAO,2020-02-03 00:47,51.80
PAO,2020-02-03 01:47,48.20
PAO,2020-02-03 02:47,48.20
PAO,2020-02-03 03:47,48.20
PAO,2020-02-03 04:47,46.40
PAO,2020-02-03 14:47,33.80
PAO,2020-02-03 15:47,35.60
PAO,2020-02-03 16:47,42.80
PAO,2020-02-03 17:47,46.40
PAO,2020-02-03 19:47,51.80
PAO,2020-02-03 20:47,53.60
PAO,2020-02-03 21:47,55.40
PAO,2020-02-03 22:47,55.40
PAO,2020-02-03 23:47,53.60
PAO,2020-02-04 00:47,53.60
PAO,2020-02-04 01:55,51.80
PAO,2020-02-04 02:47,50.00
PAO,2020-02-04 03:47,48.20
PAO,2020-02-04 04:47,48.20
PAO,2020-02-04 14:47,37.40
PAO,2020-02-04 15:47,37.40
PAO,2020-02-04 16:47,48.20
PAO,2020-02-04 17:47,50.00
PAO,2020-02-04 18:47,51.80
PAO,2020-02-04 19:47,53.60
PAO,2020-02-04 20:47,53.60
PAO,2020-02-04 21:47,55.40
PAO,2020-02-05 01:55,48.20
PAO,2020-02-05 02:47,46.40
PAO,2020-02-05 03:47,44.60
PAO,2020-02-05 04:47,41.00
PAO,2020-02-05 14:47,33.80
PAO,2020-02-05 15:47,35.60
PAO,2020-02-05 16:47,42.80
PAO,2020-02-05 17:47,46.40
PAO,2020-02-05 18:47,51.80
PAO,2020-02-05 19:47,53.60
PAO,2020-02-05 20:47,55.40
PAO,2020-02-05 21:47,60.80
PAO,2020-02-05 22:47,60.80
PAO,2020-02-05 23:47,59.00
PAO,2020-02-06 00:47,57.20
PAO,2020-02-06 01:47,51.80
PAO,2020-02-06 02:47,48.20
PAO,2020-02-06 04:47,46.40
PAO,2020-02-06 15:47,39.20
PAO,2020-02-06 16:47,48.20
PAO,2020-02-06 17:47,50.00
PAO,2020-02-06 18:47,53.60
PAO,2020-02-06 19:47,57.20
PAO,2020-02-06 21:47,66.20
PAO,2020-02-06 22:47,66.20
PAO,2020-02-06 23:47,64.40
PAO,2020-02-07 02:00,57.20
PAO,2020-02-07 02:47,53.60
PAO,2020-02-07 03:47,51.80
PAO,2020-02-07 04:47,51.80
PAO,2020-02-07 14:47,39.20
PAO,2020-02-07 17:47,48.20
PAO,2020-02-07 18:10,48.20
PAO,2020-02-07 18:55,51.80
PAO,2020-02-07 19:47,53.60
PAO,2020-02-07 20:47,57.20
PAO,2020-02-07 22:47,62.60
PAO,2020-02-07 23:47,60.80
PAO,2020-02-08 01:47,53.60
PAO,2020-02-08 02:47,51.80
PAO,2020-02-08 03:47,48.20
PAO,2020-02-08 04:47,46.40
PAO,2020-02-08 14:47,48.20
PAO,2020-02-08 17:47,50.00
PAO,2020-02-08 18:47,53.60
PAO,2020-02-08 20:47,57.20
PAO,2020-02-08 21:47,59.00
PAO,2020-02-08 22:47,60.80
PAO,2020-02-08 23:47,60.80
PAO,2020-02-09 00:47,59.00
PAO,2020-02-09 01:47,55.40
PAO,2020-02-09 02:47,53.60
PAO,2020-02-09 03:47,51.80
PAO,2020-02-09 04:47,48.20
PAO,2020-02-09 14:47,48.20
PAO,2020-02-09 15:47,50.00
PAO,2020-02-09 16:47,53.60
PAO,2020-02-09 18:47,57.20
PAO,2020-02-09 19:47,57.20
PAO,2020-02-09 20:47,57.20
PAO,2020-02-09 21:47,59.00
PAO,2020-02-09 22:47,60.80
PAO,2020-02-09 23:47,60.80
PAO,2020-02-10 01:47,57.20
PAO,2020-02-10 02:47,55.40
PAO,2020-02-10 03:47,55.40
PAO,2020-02-10 04:47,55.40
PAO,2020-02-10 15:47,41.00
PAO,2020-02-10 16:47,55.40
PAO,2020-02-10 17:47,60.80
PAO,2020-02-10 18:47,62.60
PAO,2020-02-10 19:47,66.20
PAO,2020-02-10 20:47,68.00
PAO,2020-02-10 21:47,69.80
PAO,2020-02-10 22:47,69.80
PAO,2020-02-10 23:47,71.60
PAO,2020-02-11 00:47,71.60
PAO,2020-02-11 01:47,59.00
PAO,2020-02-11 02:47,59.00
PAO,2020-02-11 03:47,51.80
PAO,2020-02-11 04:47,46.40
PAO,2020-02-11 14:47,42.80
PAO,2020-02-11 15:47,46.40
PAO,2020-02-11 16:47,53.60
PAO,2020-02-11 17:47,59.00
PAO,2020-02-11 18:47,69.80
PAO,2020-02-11 19:47,69.80
PAO,2020-02-11 21:47,73.40
PAO,2020-02-11 22:47,73.40
PAO,2020-02-11 23:47,73.40
PAO,2020-02-12 00:47,71.60
PAO,2020-02-12 01:47,60.80
PAO,2020-02-12 02:47,57.20
PAO,2020-02-12 03:47,51.80
PAO,2020-02-12 04:47,53.60
PAO,2020-02-12 14:47,42.80
PAO,2020-02-12 15:47,42.80
PAO,2020-02-12 16:47,51.80
PAO,2020-02-12 17:47,55.40
PAO,2020-02-12 18:47,57.20
PAO,2020-02-12 19:47,64.40
PAO,2020-02-12 20:47,62.60
PAO,2020-02-12 21:47,66.20
PAO,2020-02-12 22:47,69.80
PAO,2020-02-12 23:47,69.80
PAO,2020-02-13 00:47,62.60
PAO,2020-02-13 01:47,55.40
PAO,2020-02-13 03:47,51.80
PAO,2020-02-13 04:47,48.20
PAO,2020-02-13 14:47,42.80
PAO,2020-02-13 15:47,44.60
PAO,2020-02-13 16:47,48.20
PAO,2020-02-13 18:47,53.60
PAO,2020-02-13 19:47,55.40
PAO,2020-02-13 20:47,55.40
PAO,2020-02-13 23:47,55.40
PAO,2020-02-14 04:47,50.00
PAO,2020-02-14 14:47,48.20
PAO,2020-02-14 15:54,48.20
PAO,2020-02-14 16:54,50.00
PAO,2020-02-14 17:47,51.80
PAO,2020-02-14 20:47,55.40
PAO,2020-02-14 21:47,57.20
PAO,2020-02-14 22:47,59.00
PAO,2020-02-14 23:47,59.00
PAO,2020-02-15 00:47,59.00
PAO,2020-02-15 01:47,53.60
PAO,2020-02-15 02:47,51.80
PAO,2020-02-15 03:47,50.00
PAO,2020-02-15 15:54,44.60
PAO,2020-02-15 16:54,51.80
PAO,2020-02-15 18:55,55.40
PAO,2020-02-15 19:47,59.00
PAO,2020-02-15 21:47,62.60
PAO,2020-02-15 22:47,62.60
PAO,2020-02-15 23:47,60.80
PAO,2020-02-16 00:47,60.80
PAO,2020-02-16 01:47,57.20
PAO,2020-02-16 03:47,51.80
PAO,2020-02-16 04:47,50.00
PAO,2020-02-16 14:47,42.80
PAO,2020-02-16 15:47,46.40
PAO,2020-02-16 16:47,53.60
PAO,2020-02-16 17:00,55.40
PAO,2020-02-16 17:47,57.20
PAO,2020-02-16 18:47,59.00
PAO,2020-02-16 20:47,62.60
PAO,2020-02-16 21:47,60.80
PAO,2020-02-16 22:47,60.80
PAO,2020-02-16 23:47,60.80
PAO,2020-02-17 04:47,51.80
PAO,2020-02-17 14:47,44.60
PAO,2020-02-17 15:47,44.60
PAO,2020-02-17 16:10,44.60
PAO,2020-02-17 16:25,44.60
PAO,2020-02-17 16:47,44.60
PAO,2020-02-17 17:47,33.80
PAO,2020-02-17 18:11,50.00
PAO,2020-02-17 18:20,51.80
PAO,2020-02-17 18:47,51.80
PAO,2020-02-17 19:47,62.60
PAO,2020-02-17 20:47,68.00
